orf,gene.x,Anno1,Growth1,gene.y,Anno2,Growth2,name.check,essenflag
YBR119W,MUD1,verified1,growth1,MUD1,verified2,growth2,TRUE,nonessential
YBR120C,CBP6,verified1,growth1,CBP6,verified2,growth2,TRUE,nonessential
YBR121C,GRS1,verified1,nogrowth1,GRS1,verified2,nogrowth2,TRUE,essential
YBR123C,TFC1,verified1,nogrowth1,TFC1,verified2,nogrowth2,TRUE,essential
YBR124W,YBR124W,verified1,nogrowth1,YBR124W,verified2,nogrowth2,TRUE,essential
YBR125C,PTC4,verified1,growth1,PTC4,verified2,growth2,TRUE,nonessential
YBR126C,TPS1,verified1,growth1,TPS1,verified2,growth2,TRUE,nonessential
YBR127C,VMA2,verified1,growth1,VMA2,verified2,growth2,TRUE,nonessential
YBR128C,APG14,verified1,growth1,APG14,verified2,growth2,TRUE,nonessential
YBR129C,OPY1,verified1,growth1,OPY1,verified2,growth2,TRUE,nonessential
YBR130C,SHE3,verified1,growth1,SHE3,verified2,growth2,TRUE,nonessential
YBR131W,CCZ1,verified1,growth1,CCZ1,verified2,growth2,TRUE,nonessential
YBR132C,AGP2,verified1,nogrowth1,AGP2,verified2,nogrowth2,TRUE,essential
YBR133C,HSL7,verified1,growth1,HSL7,verified2,growth2,TRUE,nonessential
YBR134W,YBR134W,verified1,growth1,YBR134W,verified2,growth2,TRUE,nonessential
YBR135W,cks1,verified1,nogrowth1,cks1,verified2,nogrowth2,TRUE,essential
YBR136W,MEC1,verified1,nogrowth1,MEC1,verified2,growth2,TRUE,abnormal
YBR137W,YBR137W,verified1,growth1,YBR137W,verified2,growth2,TRUE,nonessential
YBR138C,HDR1,verified1,growth1,HDR1,verified2,growth2,TRUE,nonessential
YBR139W,YBR139W,verified1,growth1,YBR139W,verified2,growth2,TRUE,nonessential
YBR140C,ira1,verified1,nogrowth1,ira1,verified2,nogrowth2,TRUE,essential
YBR141C,YBR141C,verified1,growth1,YBR141C,verified2,growth2,TRUE,nonessential
YBR142W,mak5,verified1,nogrowth1,mak5,verified2,nogrowth2,TRUE,essential
YBR143C,sup45,verified1,nogrowth1,sup45,verified2,nogrowth2,TRUE,essential
YBR144C,YBR144C,verified1,growth1,YBR144C,verified2,growth2,TRUE,nonessential
YBR145W,ADH5,verified1,growth1,ADH5,verified2,growth2,TRUE,nonessential
YBR146W,MRPS9,verified1,growth1,MRPS9,verified2,growth2,TRUE,nonessential
YBR147W,YBR147W,verified1,growth1,YBR147W,verified2,growth2,TRUE,nonessential
YBR148W,YSW1,verified1,growth1,YSW1,verified2,growth2,TRUE,nonessential
YBR149W,ARA1,verified1,growth1,ARA1,verified2,growth2,TRUE,nonessential
YBR150C,TBS1,verified1,growth1,TBS1,verified2,growth2,TRUE,nonessential
YBR151W,APD1,verified1,growth1,APD1,verified2,growth2,TRUE,nonessential
YBR152W,SPP381,verified1,nogrowth1,SPP381,verified2,nogrowth2,TRUE,essential
YBR153W,rib7,verified1,nogrowth1,rib7,verified2,nogrowth2,TRUE,essential
YBR154C,rpb5,verified1,nogrowth1,rpb5,verified2,nogrowth2,TRUE,essential
YBR155W,CNS1,verified1,nogrowth1,CNS1,verified2,nogrowth2,TRUE,essential
YBR156C,SLI15,verified1,growth1,SLI15,verified2,growth2,TRUE,nonessential
YBR157C,ICS2,verified1,growth1,ICS2,verified2,growth2,TRUE,nonessential
YBR158W,CST13,verified1,growth1,CST13,verified2,growth2,TRUE,nonessential
YBR159W,YBR159W,verified1,growth1,YBR159W,verified2,growth2,TRUE,nonessential
YBR160W,cdc28,verified1,nogrowth1,cdc28,verified2,growth2,TRUE,abnormal
YBR161W,YBR161W,verified1,growth1,YBR161W,verified2,growth2,TRUE,nonessential
YBR162C,TOS1,verified1,growth1,TOS1,verified2,growth2,TRUE,nonessential
YBR162W-A,YSY6,verified1,growth1,YSY6,verified2,growth2,TRUE,nonessential
YBR163W,DEM1,verified1,growth1,DEM1,verified2,growth2,TRUE,nonessential
YBR164C,ARL1,verified1,growth1,ARL1,verified2,growth2,TRUE,nonessential
YBR165W,UBS1,verified1,nogrowth1,UBS1,verified2,nogrowth2,TRUE,essential
YBR166C,tyr1,verified1,nogrowth1,tyr1,verified2,nogrowth2,TRUE,essential
YBR167C,POP7,verified1,nogrowth1,POP7,verified2,nogrowth2,TRUE,essential
YBR168W,YBR168W,verified1,growth1,YBR168W,verified2,growth2,TRUE,nonessential
YBR169C,SSE2,verified1,growth1,SSE2,verified2,growth2,TRUE,nonessential
YBR170C,NPL4,verified1,growth1,NPL4,verified2,growth2,TRUE,nonessential
YBR171W,SEC66,verified1,growth1,SEC66,verified2,growth2,TRUE,nonessential
YBR172C,SMY2,verified1,growth1,SMY2,verified2,growth2,TRUE,nonessential
YBR173C,UMP1,verified1,growth1,UMP1,verified2,growth2,TRUE,nonessential
YBR174C,YBR174C,verified1,growth1,YBR174C,verified2,growth2,TRUE,nonessential
YBR175W,YBR175W,verified1,growth1,YBR175W,verified2,growth2,TRUE,nonessential
YBR176W,ECM31,verified1,growth1,ECM31,verified2,growth2,TRUE,nonessential
YBR177C,EHT1,verified1,growth1,EHT1,verified2,growth2,TRUE,nonessential
YBR178W,YBR178W,verified1,growth1,YBR178W,verified2,growth2,TRUE,nonessential
YBR179C,FZO1,verified1,growth1,FZO1,verified2,growth2,TRUE,nonessential
YBR180W,DTR1,verified1,growth1,DTR1,verified2,growth2,TRUE,nonessential
YBR181C,RPS6B,verified1,growth1,RPS6B,verified2,growth2,TRUE,nonessential
YBR182C,SMP1,verified1,growth1,SMP1,verified2,growth2,TRUE,nonessential
YBR183W,YPC1,verified1,growth1,YPC1,verified2,growth2,TRUE,nonessential
YBR184W,YBR184W,verified1,growth1,YBR184W,verified2,growth2,TRUE,nonessential
YBR185C,MBA1,verified1,growth1,MBA1,verified2,growth2,TRUE,nonessential
YBR186W,PCH2,verified1,growth1,PCH2,verified2,growth2,TRUE,nonessential
YBR187W,YBR187W,verified1,growth1,YBR187W,verified2,growth2,TRUE,nonessential
YBR188C,NTC20,verified1,growth1,NTC20,verified2,growth2,TRUE,nonessential
YBR189W,RPS9B,verified1,growth1,RPS9B,verified2,growth2,TRUE,nonessential
YBR190W,YBR190W,verified1,nogrowth1,YBR190W,verified2,nogrowth2,TRUE,essential
YBR191W,RPL21A,verified1,growth1,RPL21A,verified2,growth2,TRUE,nonessential
YBR192W,RIM2,verified1,nogrowth1,RIM2,verified2,nogrowth2,TRUE,essential
YBR193C,MED8,verified1,nogrowth1,MED8,verified2,nogrowth2,TRUE,essential
YBR194W,YBR194W,verified1,growth1,YBR194W,verified2,growth2,TRUE,nonessential
YBR195C,msi1,verified1,growth1,msi1,verified2,growth2,TRUE,nonessential
YBR196C,pgi1,verified1,nogrowth1,pgi1,verified2,nogrowth2,TRUE,essential
YBR197C,YBR197C,verified1,growth1,YBR197C,verified2,growth2,TRUE,nonessential
YBR198C,TAF90,verified1,nogrowth1,TAF90,verified2,nogrowth2,TRUE,essential
YBR199W,KTR4,verified1,growth1,KTR4,verified2,growth2,TRUE,nonessential
YBR200W,BEM1,verified1,growth1,BEM1,verified2,growth2,TRUE,nonessential
YBR201W,DER1,verified1,growth1,DER1,verified2,growth2,TRUE,nonessential
YBR202W,CDC47,verified1,nogrowth1,CDC47,verified2,nogrowth2,TRUE,essential
YBR203W,YBR203W,verified1,growth1,YBR203W,verified2,growth2,TRUE,nonessential
YBR204C,YBR204C,verified1,growth1,YBR204C,verified2,growth2,TRUE,nonessential
YBR205W,KTR3,verified1,growth1,KTR3,verified2,growth2,TRUE,nonessential
YBR206W,YBR206W,verified1,growth1,YBR206W,verified2,growth2,TRUE,nonessential
YBR207W,FTH1,verified1,growth1,FTH1,verified2,growth2,TRUE,nonessential
YBR208C,DUR1,2,verified1,growth1,DUR1,2,verified2,growth2,TRUE,nonessential
YBR209W,YBR209W,verified1,nogrowth1,YBR209W,verified2,growth2,TRUE,abnormal
YBR210W,YBR210W,verified1,growth1,YBR210W,verified2,growth2,TRUE,nonessential
YBR211C,AME1,verified1,nogrowth1,AME1,verified2,nogrowth2,TRUE,essential
YBR212W,NGR1,verified1,growth1,NGR1,verified2,growth2,TRUE,nonessential
YBR213W,met8,questionable1,growth1,met8,verified2,growth2,TRUE,nonessential
YBR214W,SDS24,verified1,growth1,SDS24,verified2,growth2,TRUE,nonessential
YBR215W,HPC2,verified1,growth1,HPC2,verified2,growth2,TRUE,nonessential
YBR216C,YBR216C,verified1,growth1,YBR216C,verified2,growth2,TRUE,nonessential
YBR217W,APG12,verified1,growth1,APG12,verified2,growth2,TRUE,nonessential
YBR218C,PYC2,verified1,growth1,PYC2,verified2,growth2,TRUE,nonessential
YBR219C,YBR219C,verified1,growth1,YBR219C,verified2,growth2,TRUE,nonessential
YBR220C,YBR220C,verified1,growth1,YBR220C,verified2,growth2,TRUE,nonessential
YBR221C,pdb1,verified1,growth1,pdb1,verified2,growth2,TRUE,nonessential
YBR222C,FAT2,verified1,growth1,FAT2,verified2,growth2,TRUE,nonessential
YBR223C,YBR223C,verified1,growth1,YBR223C,verified2,growth2,TRUE,nonessential
YBR224W,YBR224W,verified1,growth1,YBR224W,verified2,growth2,TRUE,nonessential
YBR225W,YBR225W,verified1,growth1,YBR225W,verified2,growth2,TRUE,nonessential
YBR226C,YBR226C,verified1,growth1,YBR226C,verified2,growth2,TRUE,nonessential
YBR227C,MCX1,verified1,growth1,MCX1,verified2,growth2,TRUE,nonessential
YBR228W,YBR228W,verified1,growth1,YBR228W,verified2,growth2,TRUE,nonessential
YBR229C,ROT2,verified1,growth1,ROT2,verified2,growth2,TRUE,nonessential
YBR230C,YBR230C,verified1,growth1,YBR230C,verified2,growth2,TRUE,nonessential
YBR231C,aor1,verified1,growth1,aor1,verified2,growth2,TRUE,nonessential
YBR232C,YBR232C,verified1,growth1,YBR232C,verified2,growth2,TRUE,nonessential
YBR233W,PBP2,verified1,growth1,PBP2,verified2,growth2,TRUE,nonessential
YBR234C,ARC40,verified1,nogrowth1,ARC40,verified2,nogrowth2,TRUE,essential
YBR235W,YBR235W,verified1,growth1,YBR235W,verified2,growth2,TRUE,nonessential
YBR236C,ABD1,verified1,nogrowth1,ABD1,verified2,nogrowth2,TRUE,essential
YBR237W,PRP5,verified1,nogrowth1,PRP5,verified2,nogrowth2,TRUE,essential
YBR239C,YBR239C,verified1,growth1,YBR239C,verified2,growth2,TRUE,nonessential
YBR240C,THI2,verified1,growth1,THI2,verified2,growth2,TRUE,nonessential
YBR241C,YBR241C,verified1,growth1,YBR241C,verified2,growth2,TRUE,nonessential
YBR242W,YBR242W,verified1,growth1,YBR242W,verified2,growth2,TRUE,nonessential
YBR243C,alg7,verified1,nogrowth1,alg7,verified2,growth2,TRUE,abnormal
YBR244W,GPX2,verified1,growth1,GPX2,verified2,growth2,TRUE,nonessential
YBR245C,ISW1,verified1,growth1,ISW1,verified2,growth2,TRUE,nonessential
YBR246W,YBR246W,verified1,growth1,YBR246W,verified2,growth2,TRUE,nonessential
YBR247C,ENP1,verified1,nogrowth1,ENP1,verified2,nogrowth2,TRUE,essential
YBR248C,his7,verified1,growth1,his7,verified2,growth2,TRUE,nonessential
YBR249C,ARO4,verified1,growth1,ARO4,verified2,growth2,TRUE,nonessential
YBR250W,YBR250W,verified1,growth1,YBR250W,verified2,growth2,TRUE,nonessential
YBR251W,MRPS5,verified1,growth1,MRPS5,verified2,growth2,TRUE,nonessential
YBR252W,DUT1,verified1,nogrowth1,DUT1,verified2,nogrowth2,TRUE,essential
YBR253W,SRB6,verified1,nogrowth1,SRB6,verified2,nogrowth2,TRUE,essential
YBR254C,TRS20,verified1,nogrowth1,TRS20,verified2,nogrowth2,TRUE,essential
YBR255W,YBR255W,verified1,growth1,YBR255W,verified2,growth2,TRUE,nonessential
YBR256C,rib5,verified1,nogrowth1,rib5,verified2,nogrowth2,TRUE,essential
YBR257W,POP4,verified1,nogrowth1,POP4,verified2,nogrowth2,TRUE,essential
YBR258C,YBR258C,verified1,growth1,YBR258C,verified2,growth2,TRUE,nonessential
YBR259W,YBR259W,verified1,growth1,YBR259W,verified2,growth2,TRUE,nonessential
YBR260C,RGD1,verified1,growth1,RGD1,verified2,growth2,TRUE,nonessential
YBR261C,YBR261C,verified1,growth1,YBR261C,verified2,growth2,TRUE,nonessential
YBR262C,YBR262C,verified1,growth1,YBR262C,verified2,growth2,TRUE,nonessential
YBR263W,SHM1,verified1,growth1,SHM1,verified2,growth2,TRUE,nonessential
YBR264C,YPT10,verified1,growth1,YPT10,verified2,growth2,TRUE,nonessential
YBR265W,TSC10,verified1,nogrowth1,TSC10,verified2,nogrowth2,TRUE,essential
YBR266C,YBR266C,verified1,growth1,YBR266C,verified2,growth2,TRUE,nonessential
YBR267W,YBR267W,verified1,growth1,YBR267W,verified2,growth2,TRUE,nonessential
YBR268W,MRPL37,verified1,growth1,MRPL37,verified2,growth2,TRUE,nonessential
YBR269C,YBR269C,verified1,growth1,YBR269C,verified2,growth2,TRUE,nonessential
YBR270C,YBR270C,verified1,growth1,YBR270C,verified2,growth2,TRUE,nonessential
YBR271W,YBR271W,verified1,growth1,YBR271W,verified2,growth2,TRUE,nonessential
YBR272C,HSM3,verified1,growth1,HSM3,verified2,growth2,TRUE,nonessential
YBR273C,YBR273C,verified1,growth1,YBR273C,verified2,growth2,TRUE,nonessential
YBR275C,RIF1,verified1,growth1,RIF1,verified2,growth2,TRUE,nonessential
YBR276C,PPS1,verified1,growth1,PPS1,verified2,growth2,TRUE,nonessential
YBR277C,YBR277C,verified1,growth1,YBR277C,verified2,growth2,TRUE,nonessential
YBR278W,DPB3,verified1,growth1,DPB3,verified2,growth2,TRUE,nonessential
YBR279W,PAF1,verified1,growth1,PAF1,verified2,growth2,TRUE,nonessential
YBR280C,YBR280C,verified1,growth1,YBR280C,verified2,growth2,TRUE,nonessential
YBR281C,YBR281C,verified1,growth1,YBR281C,verified2,growth2,TRUE,nonessential
YBR282W,MRPL27,verified1,growth1,MRPL27,verified2,growth2,TRUE,nonessential
YBR283C,SSH1,verified1,growth1,SSH1,verified2,growth2,TRUE,nonessential
YBR284W,YBR284W,verified1,growth1,YBR284W,verified2,growth2,TRUE,nonessential
YBR285W,YBR285W,verified1,nogrowth1,YBR285W,verified2,nogrowth2,TRUE,essential
YBR286W,APE3,verified1,growth1,APE3,verified2,growth2,TRUE,nonessential
YBR287W,YBR287W,verified1,growth1,YBR287W,verified2,growth2,TRUE,nonessential
YBR288C,APM3,verified1,growth1,APM3,verified2,growth2,TRUE,nonessential
YBR289W,SNF5,verified1,growth1,SNF5,verified2,growth2,TRUE,nonessential
YBR290W,BSD2,verified1,growth1,BSD2,verified2,growth2,TRUE,nonessential
YBR291C,CTP1,verified1,growth1,CTP1,verified2,growth2,TRUE,nonessential
YBR292C,YBR292C,verified1,growth1,YBR292C,verified2,growth2,TRUE,nonessential
YBR293W,YBR293W,verified1,growth1,YBR293W,verified2,growth2,TRUE,nonessential
YBR294W,SUL1,verified1,growth1,SUL1,verified2,growth2,TRUE,nonessential
YBR295W,PCA1,verified1,growth1,PCA1,verified2,growth2,TRUE,nonessential
YBR296C,PHO89,verified1,growth1,PHO89,verified2,growth2,TRUE,nonessential
YBR297W,MAL33,verified1,growth1,MAL33,verified2,growth2,TRUE,nonessential
YBR298C,MAL31,verified1,growth1,MAL31,verified2,growth2,TRUE,nonessential
YBR300C,YBR300C,verified1,growth1,YBR300C,verified2,growth2,TRUE,nonessential
YBR301W,YBR301W,verified1,growth1,YBR301W,verified2,growth2,TRUE,nonessential
YCL001W,RER1,verified1,growth1,RER1,verified2,growth2,TRUE,nonessential
YCL001W-A,YCL001W-A,verified1,growth1,YCL001W-A,verified2,growth2,TRUE,nonessential
YCL002C,YCL002C,verified1,growth1,YCL002C,verified2,growth2,TRUE,nonessential
YCL003W,YCL003W,verified1,nogrowth1,YCL003W,verified2,nogrowth2,TRUE,essential
YCL004W,PGS1,verified1,nogrowth1,PGS1,verified2,nogrowth2,TRUE,essential
YCL005W,YCL005W,verified1,growth1,YCL005W,verified2,growth2,TRUE,nonessential
YCL006C,YCL006C,verified1,growth1,YCL006C,verified2,growth2,TRUE,nonessential
YCL007C,CWH36,verified1,growth1,CWH36,verified2,growth2,TRUE,nonessential
YCL008C,stp22,verified1,growth1,stp22,verified2,growth2,TRUE,nonessential
YCL009C,ILV6,verified1,growth1,ILV6,verified2,growth2,TRUE,nonessential
YCL010C,YCL010C,verified1,growth1,YCL010C,verified2,growth2,TRUE,nonessential
YCL011C,GBP2,verified1,growth1,GBP2,verified2,growth2,TRUE,nonessential
YCL012W,YCL012W,verified1,growth1,YCL012W,verified2,growth2,TRUE,nonessential
YCL013W,YCL013W,verified1,growth1,YCL013W,verified2,growth2,TRUE,nonessential
YCL016C,YCL016C,verified1,growth1,YCL016C,verified2,growth2,TRUE,nonessential
YCL017C,NFS1,verified1,nogrowth1,NFS1,verified2,nogrowth2,TRUE,essential
YCL022C,YCL022C,verified1,growth1,YCL022C,verified2,growth2,TRUE,nonessential
YCL023C,YCL023C,verified1,growth1,YCL023C,verified2,growth2,TRUE,nonessential
YCL024W,KCC4,verified1,growth1,KCC4,verified2,growth2,TRUE,nonessential
YCL025C,AGP1,verified1,growth1,AGP1,verified2,growth2,TRUE,nonessential
YCL026C,YCL026C,verified1,growth1,YCL026C,verified2,growth2,TRUE,nonessential
YCL026C-A,FRM2,verified1,growth1,FRM2,verified2,growth2,TRUE,nonessential
YCL027W,FUS1,verified1,growth1,FUS1,verified2,growth2,TRUE,nonessential
YCL028W,RNQ1,verified1,growth1,RNQ1,verified2,growth2,TRUE,nonessential
YCL029C,BIK1,verified1,growth1,BIK1,verified2,growth2,TRUE,nonessential
YCL030C,his4,verified1,growth1,his4,verified2,growth2,TRUE,nonessential
YCL032W,ste50,verified1,growth1,ste50,verified2,growth2,TRUE,nonessential
YCL033C,YCL033C,verified1,growth1,YCL033C,verified2,growth2,TRUE,nonessential
YCL034W,YCL034W,verified1,growth1,YCL034W,verified2,growth2,TRUE,nonessential
YCL035C,GRX1,verified1,growth1,GRX1,verified2,growth2,TRUE,nonessential
YCL036W,YCL036W,verified1,growth1,YCL036W,verified2,growth2,TRUE,nonessential
YCL037C,SRO9,verified1,growth1,SRO9,verified2,growth2,TRUE,nonessential
YCL038C,YCL038C,verified1,growth1,YCL038C,verified2,growth2,TRUE,nonessential
YCL039W,YCL039W,verified1,growth1,YCL039W,verified2,growth2,TRUE,nonessential
YCL040W,GLK1,verified1,growth1,GLK1,verified2,growth2,TRUE,nonessential
YCL041C,YCL041C,verified1,nogrowth1,YCL041C,verified2,nogrowth2,TRUE,essential
YCL042W,YCL042W,verified1,growth1,YCL042W,verified2,growth2,TRUE,nonessential
YCL043C,PDI1,verified1,nogrowth1,PDI1,verified2,nogrowth2,TRUE,essential
YCL044C,YCL044C,verified1,growth1,YCL044C,verified2,growth2,TRUE,nonessential
YCL045C,YCL045C,verified1,growth1,YCL045C,verified2,growth2,TRUE,nonessential
YCL046W,YCL046W,verified1,growth1,YCL046W,verified2,growth2,TRUE,nonessential
YCL047C,YCL047C,verified1,growth1,YCL047C,verified2,growth2,TRUE,nonessential
YCL048W,YCL048W,verified1,growth1,YCL048W,verified2,growth2,TRUE,nonessential
YCL049C,YCL049C,verified1,growth1,YCL049C,verified2,growth2,TRUE,nonessential
YCL050C,apa1,verified1,growth1,apa1,verified2,growth2,TRUE,nonessential
YCL051W,LRE1,verified1,growth1,LRE1,verified2,growth2,TRUE,nonessential
YCL052C,PBN1,verified1,nogrowth1,PBN1,verified2,nogrowth2,TRUE,essential
YCL053C,YCL053C,verified1,nogrowth1,YCL053C,verified2,nogrowth2,TRUE,essential
YCL054W,SPB1,verified1,nogrowth1,SPB1,verified2,nogrowth2,TRUE,essential
YCL055W,KAR4,verified1,growth1,KAR4,verified2,growth2,TRUE,nonessential
YCL056C,YCL056C,verified1,growth1,YCL056C,verified2,growth2,TRUE,nonessential
YCL057W,prd1,verified1,growth1,prd1,verified2,growth2,TRUE,nonessential
YCL058C,YCL058C,verified1,growth1,YCL058C,verified2,growth2,TRUE,nonessential
YCL059C,KRR1,verified1,nogrowth1,KRR1,verified2,nogrowth2,TRUE,essential
YCL060C,YCL060C,verified1,growth1,YCL060C,verified2,growth2,TRUE,nonessential
YCL061C,YCL061C,verified1,growth1,YCL061C,verified2,growth2,TRUE,nonessential
YCL062W,YCL062W,verified1,growth1,YCL062W,verified2,growth2,TRUE,nonessential
YCL063W,YCL063W,verified1,growth1,YCL063W,verified2,growth2,TRUE,nonessential
YCL064C,cha1,verified1,growth1,cha1,verified2,growth2,TRUE,nonessential
YCL069W,YCL069W,verified1,growth1,YCL069W,verified2,growth2,TRUE,nonessential
YCL074W,YCL074W,verified1,growth1,YCL074W,verified2,growth2,TRUE,nonessential
YCL075W,YCL075W,verified1,growth1,YCL075W,verified2,growth2,TRUE,nonessential
YCL076W,YCL076W,verified1,growth1,YCL076W,verified2,growth2,TRUE,nonessential
YCR001W,YCR001W,verified1,growth1,YCR001W,verified2,growth2,TRUE,nonessential
YCR002C,cdc10,verified1,growth1,cdc10,verified2,growth2,TRUE,nonessential
YCR003W,MRPL32,verified1,growth1,MRPL32,verified2,growth2,TRUE,nonessential
YCR004C,YCP4,verified1,growth1,YCP4,verified2,growth2,TRUE,nonessential
YCR005C,CIT2,verified1,growth1,CIT2,verified2,growth2,TRUE,nonessential
YCR006C,YCR006C,verified1,growth1,YCR006C,verified2,growth2,TRUE,nonessential
YCR007C,YCR007C,verified1,growth1,YCR007C,verified2,growth2,TRUE,nonessential
YCR008W,SAT4,verified1,growth1,SAT4,verified2,growth2,TRUE,nonessential
YCR009C,RVS161,verified1,growth1,RVS161,verified2,growth2,TRUE,nonessential
YCR010C,SPG2,verified1,growth1,SPG2,verified2,growth2,TRUE,nonessential
YCR011C,adp1,verified1,growth1,adp1,verified2,growth2,TRUE,nonessential
YCR012W,PGK1,verified1,nogrowth1,PGK1,verified2,nogrowth2,TRUE,essential
YCR013C,YCR013C,verified1,nogrowth1,YCR013C,verified2,nogrowth2,TRUE,essential
YCR014C,POL4,verified1,growth1,POL4,verified2,growth2,TRUE,nonessential
YCR015C,YCR015C,verified1,growth1,YCR015C,verified2,growth2,TRUE,nonessential
YCR016W,YCR016W,verified1,growth1,YCR016W,verified2,growth2,TRUE,nonessential
YCR017C,YCR017C,verified1,growth1,YCR017C,verified2,growth2,TRUE,nonessential
YCR019W,MAK32,verified1,growth1,MAK32,verified2,growth2,TRUE,nonessential
YCR020C,PET18,verified1,growth1,PET18,verified2,growth2,TRUE,nonessential
YCR020C-A,MAK31,verified1,growth1,MAK31,verified2,growth2,TRUE,nonessential
YCR020W-B,HTL1,verified1,growth1,HTL1,verified2,growth2,TRUE,nonessential
YCR021C,HSP30,verified1,growth1,HSP30,verified2,growth2,TRUE,nonessential
YCR022C,YCR022C,verified1,growth1,YCR022C,verified2,growth2,TRUE,nonessential
YCR023C,YCR023C,verified1,growth1,YCR023C,verified2,growth2,TRUE,nonessential
YCR024C,YCR024C,verified1,growth1,YCR024C,verified2,growth2,TRUE,nonessential
YCR024C-A,PMP1,verified1,growth1,PMP1,verified2,growth2,TRUE,nonessential
YCR025C,YCR025C,verified1,growth1,YCR025C,verified2,growth2,TRUE,nonessential
YCR026C,YCR026C,verified1,growth1,YCR026C,verified2,growth2,TRUE,nonessential
YCR027C,RSG1,verified1,growth1,RSG1,verified2,growth2,TRUE,nonessential
YCR028C,FEN2,verified1,growth1,FEN2,verified2,growth2,TRUE,nonessential
YCR028C-A,rim1,verified1,growth1,rim1,verified2,growth2,TRUE,nonessential
YCR030C,YCR030C,verified1,growth1,YCR030C,verified2,growth2,TRUE,nonessential
YCR031C,RPS14A,verified1,growth1,RPS14A,verified2,growth2,TRUE,nonessential
YCR032W,BPH1,verified1,growth1,BPH1,verified2,growth2,TRUE,nonessential
YCR033W,YCR033W,verified1,growth1,YCR033W,verified2,growth2,TRUE,nonessential
YCR034W,fen1,verified1,growth1,fen1,verified2,growth2,TRUE,nonessential
YCR035C,RRP43,verified1,nogrowth1,RRP43,verified2,nogrowth2,TRUE,essential
YCR036W,RBK1,verified1,growth1,RBK1,verified2,growth2,TRUE,nonessential
YCR037C,PHO87,verified1,growth1,PHO87,verified2,growth2,TRUE,nonessential
YCR043C,YCR043C,verified1,growth1,YCR043C,verified2,growth2,TRUE,nonessential
YCR044C,PER1,verified1,nogrowth1,PER1,verified2,growth2,TRUE,abnormal
